dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
20.55,561.5,-1.62,1.43,88.0,100,stvo,48.93261,13.11121
20.575,561.1,-1.53,3.63,88.0,100,osm,48.9328,13.11102
20.6,560.7,-1.49,13.5,88.0,100,osm,48.93298,13.11082
20.625,560.3,-1.47,14.65,86.1,100,osm,48.93317,13.11063
20.65,559.9,-1.41,18.95,79.8,100,osm,48.93334,13.11042
20.675,559.5,-1.32,30.64,73.0,100,osm,48.93349,13.11016
20.7,559.1,-1.19,29.6,74.3,100,osm,48.93362,13.10988
20.725,558.7,-1.05,22.67,78.9,100,osm,48.93374,13.10959
20.75,558.3,-0.9,23.13,83.3,100,osm,48.93381,13.10927
20.775,558.0,-0.73,20.75,87.5,100,osm,48.93387,13.10894
20.8,557.9,-0.58,14.51,88.0,100,osm,48.93391,13.1086
20.825,557.9,-0.43,16.43,88.0,100,osm,48.93396,13.10827
20.85,557.9,-0.29,13.47,88.0,100,osm,48.93401,13.10794
20.875,557.9,-0.17,22.09,86.0,100,osm,48.9341,13.10762
20.9,558.0,-0.09,23.27,83.8,100,osm,48.9342,13.10731
20.925,558.1,-0.04,21.97,86.2,100,osm,48.9343,13.10701
20.95,558.2,-0.02,24.45,81.7,100,osm,48.93444,13.10675
20.975,558.2,-0.03,27.5,77.1,100,osm,48.9346,13.1065
21.0,558.2,-0.05,21.77,81.6,100,osm,48.93477,13.10628
21.025,558.2,-0.06,27.09,77.7,100,osm,48.93496,13.10609
21.05,558.0,-0.09,23.76,82.1,100,osm,48.93516,13.10593
21.075,557.9,-0.15,22.42,85.4,100,osm,48.93536,13.1058
21.1,557.8,-0.19,24.35,81.9,100,osm,48.93558,13.10573
21.125,557.8,-0.23,22.15,85.9,100,osm,48.9358,13.10566
21.15,557.8,-0.3,18.12,88.0,100,osm,48.93603,13.10563
21.175,557.8,-0.37,22.91,84.4,100,osm,48.93625,13.10564
21.2,557.7,-0.43,23.97,82.6,100,osm,48.93647,13.10567
21.225,557.7,-0.5,23.67,83.1,100,osm,48.9367,13.10573
21.25,557.6,-0.59,21.37,87.3,100,osm,48.93691,13.10584
21.275,557.5,-0.71,16.92,88.0,100,osm,48.93711,13.10598
21.3,557.3,-0.84,13.72,88.0,100,osm,48.9373,13.10616
21.325,557.0,-0.97,8.22,88.0,100,osm,48.93749,13.10634
21.35,556.7,-1.09,2.63,88.0,100,osm,48.93769,13.10652
21.375,556.4,-1.21,8.05,88.0,100,osm,48.93787,13.10672
21.4,556.0,-1.3,13.33,88.0,100,stvo,48.93806,13.10691
21.425,555.7,-1.37,14.77,88.0,100,osm,48.93824,13.10711
21.45,555.3,-1.4,16.76,85.5,100,osm,48.93844,13.10727
21.475,554.9,-1.39,26.07,79.2,100,osm,48.93865,13.10739
21.5,554.5,-1.36,26.4,78.7,100,osm,48.93886,13.10749
21.525,554.0,-1.34,25.44,79.3,100,osm,48.93908,13.10758
21.55,553.7,-1.35,31.12,72.5,100,osm,48.9393,13.10759
21.575,553.4,-1.36,31.29,72.3,100,osm,48.93953,13.10756
21.6,553.1,-1.37,23.85,77.0,100,osm,48.93975,13.1075
21.625,552.9,-1.39,22.51,81.5,100,osm,48.93995,13.10737
21.65,552.6,-1.4,18.19,85.8,100,osm,48.94016,13.10723
21.675,552.4,-1.41,8.63,88.0,100,osm,48.94036,13.10707
21.7,552.0,-1.42,6.28,88.0,100,stvo,48.94055,13.10689
21.725,551.6,-1.46,4.41,88.0,100,stvo,48.94073,13.1067
21.75,551.1,-1.5,0.0,88.0,100,stvo,48.94092,13.10651
21.775,550.7,-1.53,0.0,88.0,100,stvo,48.94111,13.10633
21.8,550.2,-1.56,0.0,88.0,100,stvo,48.9413,13.10614
21.825,549.8,-1.58,0.0,88.0,100,stvo,48.94149,13.10596
21.85,549.4,-1.57,0.26,88.0,100,stvo,48.94168,13.10577
21.875,549.0,-1.55,2.17,88.0,100,stvo,48.94187,13.10558
21.9,548.6,-1.51,3.39,88.0,100,osm,48.94206,13.1054
21.925,548.3,-1.46,6.86,88.0,100,osm,48.94225,13.10521
21.95,548.0,-1.41,12.1,88.0,100,osm,48.94244,13.10504
21.975,547.6,-1.37,11.84,88.0,100,osm,48.94264,13.10488
22.0,547.3,-1.32,10.31,88.0,100,osm,48.94284,13.10474
22.025,547.0,-1.28,9.82,88.0,100,osm,48.94306,13.10463
22.05,546.6,-1.23,6.35,88.0,100,osm,48.94327,13.10453
22.075,546.3,-1.17,1.11,88.0,100,osm,48.94348,13.10442
22.1,546.0,-1.06,2.27,88.0,100,stvo,48.9437,13.10431
22.125,545.7,-0.92,1.95,88.0,100,osm,48.94391,13.1042
22.15,545.4,-0.73,2.42,88.0,100,osm,48.94412,13.10408
22.175,545.1,-0.53,3.43,88.0,100,osm,48.94433,13.10396
22.2,544.9,-0.29,4.32,88.0,100,osm,48.94454,13.10384
22.225,544.8,-0.04,4.09,88.0,100,osm,48.94475,13.10371
22.25,544.8,0.22,4.03,88.0,100,osm,48.94496,13.10358
22.275,544.9,0.47,4.8,88.0,100,osm,48.94516,13.10343
22.3,545.1,0.7,5.04,83.5,100,stvo,48.94536,13.10328
22.325,545.4,0.93,5.09,77.1,100,osm,48.94556,13.10314
22.35,545.7,1.13,6.98,70.0,70,osm,48.94576,13.10297
22.375,546.2,1.29,7.13,70.0,70,osm,48.94596,13.1028
22.4,546.7,1.41,8.28,70.0,70,osm,48.94615,13.10263
22.425,547.1,1.49,11.25,70.0,70,osm,48.94634,13.10244
22.45,547.5,1.54,15.05,70.0,70,osm,48.94652,13.10224
22.475,547.9,1.56,14.35,70.0,70,osm,48.9467,13.10203
22.5,548.3,1.56,14.26,70.0,70,osm,48.94686,13.10179
22.525,548.7,1.53,13.03,70.0,70,osm,48.947,13.10153
22.55,549.0,1.47,13.12,70.0,70,osm,48.94714,13.10126
22.575,549.4,1.42,13.53,70.0,70,osm,48.94728,13.10099
22.6,549.7,1.36,18.27,70.0,70,osm,48.94742,13.10073
22.625,550.1,1.27,25.93,70.0,70,osm,48.94758,13.10049
22.65,550.4,1.16,27.6,67.6,70,stvo,48.94776,13.10028
22.675,550.8,1.01,29.36,59.5,70,osm,48.94796,13.10011
22.7,551.1,0.83,29.29,50.0,50,stvo,48.94817,13.09999
22.725,551.4,0.59,27.53,50.0,50,osm,48.94838,13.0999
22.75,551.6,0.33,20.85,50.0,50,osm,48.94861,13.09985
22.775,551.7,0.03,21.16,50.0,50,osm,48.94883,13.09984
22.8,551.8,-0.28,21.0,50.0,50,stvo,48.94905,13.09987
22.825,551.7,-0.58,19.45,50.0,50,osm,48.94928,13.09989
22.85,551.5,-0.89,15.02,50.0,50,osm,48.9495,13.09989
22.875,551.1,-1.18,15.19,50.0,50,osm,48.94973,13.09983
22.9,550.7,-1.46,15.19,50.0,50,osm,48.94994,13.09976
22.925,550.2,-1.72,10.67,50.0,50,osm,48.95016,13.09967
22.95,549.6,-1.95,12.17,50.0,50,osm,48.95038,13.09958
22.975,549.0,-2.15,14.73,50.0,50,osm,48.9506,13.09952
23.0,548.4,-2.34,16.12,56.7,100,osm,48.95082,13.09947
23.025,547.8,-2.48,13.46,62.7,100,osm,48.95105,13.09945
23.05,547.2,-2.59,12.14,68.1,100,osm,48.95127,13.09946
23.075,546.6,-2.68,9.1,73.2,100,osm,48.9515,13.09949
23.1,545.9,-2.76,9.88,77.9,100,osm,48.95172,13.09953
23.125,545.2,-2.82,11.58,82.3,100,osm,48.95194,13.09956
23.15,544.5,-2.89,13.6,86.5,100,osm,48.95217,13.09959
23.175,543.7,-2.95,17.64,88.0,100,osm,48.95239,13.09958
23.2,542.9,-3.01,18.49,88.0,100,osm,48.95261,13.09954
23.225,542.1,-3.05,14.64,88.0,100,osm,48.95284,13.09948
23.25,541.3,-3.07,10.65,88.0,100,osm,48.95305,13.09938
23.275,540.6,-3.07,10.32,88.0,100,osm,48.95326,13.09927
23.3,539.8,-3.05,9.68,88.0,100,osm,48.95348,13.09916
23.325,539.0,-3.0,10.57,88.0,100,osm,48.95369,13.09905
23.35,538.2,-2.89,15.25,88.0,100,osm,48.95391,13.09896
23.375,537.4,-2.75,17.63,88.0,100,osm,48.95413,13.0989
23.4,536.7,-2.58,20.09,88.0,100,osm,48.95435,13.09886
23.425,536.0,-2.39,19.02,88.0,100,osm,48.95457,13.09886
23.45,535.3,-2.18,19.53,88.0,100,stvo,48.9548,13.09888
23.475,534.7,-1.93,19.64,88.0,100,osm,48.95502,13.09894
23.5,534.2,-1.67,18.18,88.0,100,osm,48.95524,13.09902
23.525,533.9,-1.39,16.56,88.0,100,osm,48.95545,13.09912
23.55,533.6,-1.1,14.95,88.0,100,osm,48.95566,13.09927
23.575,533.4,-0.82,10.8,88.0,100,osm,48.95586,13.09942
23.6,533.2,-0.54,5.84,88.0,100,osm,48.95605,13.09959
23.625,533.2,-0.26,4.6,88.0,100,osm,48.95624,13.09977
23.65,533.2,-0.02,1.3,88.0,100,stvo,48.95644,13.09995
23.675,533.3,0.18,1.9,88.0,100,stvo,48.95663,13.10013
23.7,533.4,0.35,5.59,88.0,100,osm,48.95682,13.10031
23.725,533.5,0.5,10.76,88.0,100,osm,48.95701,13.10049
23.75,533.7,0.63,11.14,88.0,100,osm,48.9572,13.10068
23.775,533.9,0.74,12.0,88.0,100,osm,48.95739,13.10085
23.8,534.2,0.81,11.36,88.0,100,osm,48.9576,13.10098
23.825,534.4,0.86,10.61,88.0,100,osm,48.95781,13.10111
23.85,534.7,0.89,5.43,88.0,100,osm,48.95802,13.10123
23.875,534.9,0.85,5.05,88.0,100,osm,48.95823,13.10134
23.9,535.1,0.79,3.76,88.0,100,osm,48.95845,13.10144
23.925,535.4,0.7,3.03,88.0,100,stvo,48.95866,13.10153
23.95,535.6,0.6,0.0,88.0,100,stvo,48.95888,13.10162
23.975,535.8,0.47,1.68,88.0,100,stvo,48.9591,13.10172
24.0,536.1,0.35,1.71,88.0,100,osm,48.95931,13.10181
24.025,536.1,0.26,1.71,88.0,100,osm,48.95953,13.1019
24.05,536.1,0.17,3.05,88.0,100,osm,48.95975,13.10198
24.075,536.0,0.08,3.32,88.0,100,osm,48.95996,13.10206
24.1,535.9,-0.0,1.64,88.0,100,osm,48.96018,13.10215
24.125,535.8,-0.06,1.61,88.0,100,stvo,48.9604,13.10222
24.15,535.7,-0.12,1.61,88.0,100,stvo,48.96062,13.10229
24.175,535.7,-0.11,0.52,88.0,100,stvo,48.96084,13.10236
24.2,535.6,-0.05,0.88,88.0,100,stvo,48.96106,13.10242
24.225,535.6,0.04,0.88,88.0,100,osm,48.96128,13.10249
24.25,535.6,0.16,0.88,88.0,100,osm,48.9615,13.10256
24.275,535.7,0.29,0.88,88.0,100,stvo,48.96172,13.10264
24.3,535.7,0.47,0.63,88.0,100,stvo,48.96194,13.10272
24.325,535.8,0.67,0.81,88.0,100,stvo,48.96216,13.10279
24.35,535.9,0.89,1.4,88.0,100,stvo,48.96238,13.10287
24.375,536.1,1.12,3.02,88.0,100,osm,48.9626,13.10294
24.4,536.4,1.34,6.9,88.0,100,osm,48.96282,13.10302
24.425,536.7,1.55,12.16,88.0,100,osm,48.96304,13.10311
24.45,537.1,1.72,16.38,88.0,100,osm,48.96325,13.10321
24.475,537.7,1.84,21.16,87.9,100,osm,48.96346,13.10333
24.5,538.3,1.91,22.97,84.3,100,osm,48.96366,13.10349
24.525,539.0,1.93,19.94,88.0,100,osm,48.96384,13.10369
24.55,539.6,1.9,15.5,88.0,100,osm,48.96401,13.10391
24.575,540.3,1.84,11.16,88.0,100,osm,48.96417,13.10415
24.6,540.9,1.75,7.15,88.0,100,osm,48.96433,13.1044
24.625,541.3,1.6,7.37,88.0,100,osm,48.96448,13.10465
24.65,541.6,1.41,9.87,88.0,100,osm,48.96463,13.10491
24.675,541.9,1.2,9.05,88.0,100,osm,48.96477,13.10517
24.7,542.1,1.0,8.37,88.0,100,osm,48.9649,13.10545
24.725,542.2,0.79,7.14,88.0,100,stvo,48.96502,13.10574
24.75,542.4,0.61,3.82,88.0,100,stvo,48.96514,13.10603
24.775,542.5,0.46,0.46,88.0,100,osm,48.96526,13.10632
24.8,542.5,0.34,3.83,87.4,100,osm,48.96537,13.10662
24.825,542.6,0.21,4.32,81.3,100,stvo,48.96549,13.10691
24.85,542.6,0.06,13.46,74.6,100,osm,48.9656,13.10721
24.875,542.7,-0.1,36.02,67.3,100,osm,48.96573,13.10749
24.9,542.7,-0.27,36.94,66.5,100,osm,48.96586,13.10776
24.925,542.7,-0.46,33.87,69.4,80,osm,48.96595,13.10808
24.95,542.7,-0.64,33.94,69.4,80,osm,48.96593,13.10842
24.975,542.5,-0.79,24.66,74.3,80,osm,48.96591,13.10876
25.0,542.3,-0.92,2.19,79.0,80,osm,48.96589,13.1091
25.025,541.9,-1.01,1.78,80.0,80,osm,48.96587,13.10944
25.05,541.5,-1.09,1.73,80.0,80,osm,48.96584,13.10978
25.075,541.1,-1.17,1.31,80.0,80,osm,48.96583,13.11012
25.1,540.6,-1.23,1.48,80.0,80,osm,48.9658,13.11046
25.125,540.2,-1.28,2.16,80.0,80,osm,48.96578,13.1108
25.15,539.9,-1.29,3.93,80.0,80,osm,48.96576,13.11114
25.175,539.7,-1.26,5.08,80.0,80,osm,48.96573,13.11148
25.2,539.4,-1.23,6.45,80.0,80,osm,48.96572,13.11183
25.225,539.2,-1.19,7.64,80.0,80,osm,48.96571,13.11217
25.25,539.0,-1.13,6.85,80.0,80,osm,48.96571,13.11251
25.275,538.7,-1.1,7.33,80.0,80,osm,48.96572,13.11285
25.3,538.4,-1.1,8.37,80.0,80,osm,48.96573,13.11319
25.325,538.1,-1.14,7.23,80.0,80,osm,48.96575,13.11353
25.35,537.8,-1.19,7.32,80.0,80,osm,48.96578,13.11387
25.375,537.5,-1.26,8.6,80.0,80,osm,48.96582,13.11421
25.4,537.2,-1.32,6.58,80.0,80,osm,48.96586,13.11455
25.425,536.9,-1.36,5.33,80.0,80,osm,48.96591,13.11488
25.45,536.6,-1.38,4.98,80.0,80,osm,48.96597,13.11521
25.475,536.2,-1.39,3.63,80.0,80,osm,48.96603,13.11554
25.5,535.9,-1.39,2.06,80.0,80,osm,48.9661,13.11587
25.525,535.4,-1.37,1.29,80.0,80,osm,48.96616,13.1162
25.55,535.0,-1.33,0.11,80.0,80,osm,48.96623,13.11652
25.575,534.6,-1.25,0.14,80.0,80,stvo,48.9663,13.11685
25.6,534.3,-1.14,0.41,80.0,80,stvo,48.96637,13.11718
25.625,534.0,-1.02,0.49,80.0,80,osm,48.96643,13.1175
25.65,533.7,-0.87,0.73,80.0,80,osm,48.9665,13.11783
25.675,533.4,-0.66,0.75,80.0,80,osm,48.96657,13.11816
25.7,533.3,-0.44,0.72,80.0,80,osm,48.96664,13.11848
25.725,533.2,-0.23,0.34,80.0,80,osm,48.9667,13.11881
25.75,533.2,-0.02,0.38,80.0,80,stvo,48.96677,13.11914
25.775,533.2,0.17,0.42,80.0,80,osm,48.96684,13.11946
25.8,533.3,0.29,0.74,80.0,80,osm,48.96691,13.11979
25.825,533.5,0.34,1.8,80.0,80,osm,48.96697,13.12012
25.85,533.7,0.33,2.06,80.0,80,osm,48.96704,13.12044
25.875,534.0,0.27,1.94,80.0,80,osm,48.96711,13.12077
25.9,534.2,0.19,1.66,80.0,80,osm,48.96717,13.1211
25.925,534.5,0.11,9.19,80.0,80,osm,48.96723,13.12143
25.95,534.6,-0.01,11.88,80.0,80,osm,48.9673,13.12176
25.975,534.5,-0.16,19.14,84.3,100,osm,48.96736,13.12209
26.0,534.2,-0.33,24.03,82.4,100,osm,48.96738,13.12242
26.025,534.0,-0.5,25.05,80.8,100,osm,48.96738,13.12276
26.05,533.7,-0.69,26.71,75.9,100,osm,48.96735,13.12309
26.075,533.5,-0.89,34.6,68.7,100,osm,48.9673,13.12343
26.1,533.2,-1.06,42.68,61.9,100,stvo,48.96724,13.12376
26.125,533.0,-1.18,48.85,57.8,100,stvo,48.96722,13.1241
26.15,532.7,-1.27,48.38,58.1,100,stvo,48.96727,13.12443
26.175,532.4,-1.37,45.22,60.1,100,stvo,48.96738,13.12473
26.2,532.2,-1.5,51.26,56.5,80,osm,48.96754,13.12497
26.225,531.8,-1.64,39.65,59.5,80,stvo,48.96769,13.12522
26.25,531.4,-1.75,30.79,50.0,50,stvo,48.96782,13.12549
26.275,530.9,-1.84,33.03,50.0,50,osm,48.96788,13.12582
26.3,530.4,-1.91,29.85,50.0,50,osm,48.96791,13.12616
26.325,529.9,-1.88,15.28,50.0,50,osm,48.96795,13.1265
26.35,529.2,-1.77,13.95,50.0,50,osm,48.96801,13.12683
26.375,528.6,-1.58,13.08,50.0,50,osm,48.96808,13.12715
26.4,528.0,-1.32,11.06,50.0,50,osm,48.96817,13.12747
26.425,527.4,-1.02,8.72,50.0,50,osm,48.96827,13.12778
26.45,527.0,-0.71,5.74,50.0,50,osm,48.96837,13.12808
26.475,526.8,-0.36,10.11,50.0,50,osm,48.96848,13.12838
26.5,526.9,0.04,80.38,45.1,50,osm,48.96859,13.12868
26.525,527.1,0.44,92.39,42.0,50,stvo,48.9687,13.12898
26.55,527.4,0.82,92.02,42.1,50,stvo,48.96883,13.12921
26.575,527.8,1.18,93.27,41.9,50,osm,48.969,13.129
26.6,528.3,1.52,89.19,42.8,50,osm,48.96913,13.12872
26.625,528.8,1.77,64.02,30.0,30,osm,48.96926,13.12844
26.65,529.3,1.94,52.93,30.0,30,osm,48.96939,13.12816
26.675,529.9,2.05,91.87,30.0,30,osm,48.9695,13.12786
26.7,530.4,2.14,109.46,38.6,50,stvo,48.96964,13.12785
26.725,531.0,2.2,132.77,35.1,50,stvo,48.9698,13.12783
26.75,531.5,2.26,89.66,42.7,50,stvo,48.96992,13.1276
26.775,532.1,2.29,88.18,43.0,50,stvo,48.97012,13.12743
26.8,532.7,2.31,79.61,45.3,50,stvo,48.97031,13.12744
26.825,533.3,2.33,96.25,41.2,50,stvo,48.97054,13.12748
26.85,533.8,2.36,82.75,44.4,50,stvo,48.97076,13.12753
26.875,534.5,2.4,80.4,45.1,50,stvo,48.97091,13.12776
26.9,535.1,2.44,80.46,45.1,50,stvo,48.9711,13.12777
26.925,535.7,2.47,53.46,50.0,50,stvo,48.97131,13.12768
26.95,536.3,2.52,23.42,50.0,50,stvo,48.97153,13.1276
26.975,536.9,2.56,12.17,50.0,50,stvo,48.97175,13.12752
27.0,537.5,2.62,14.5,50.0,50,stvo,48.97197,13.12747
27.025,538.2,2.69,16.63,50.0,50,stvo,48.9722,13.12746
27.05,538.9,2.79,13.32,50.0,50,stvo,48.97242,13.12746
27.075,539.5,2.93,11.54,50.0,50,stvo,48.97264,13.12749
27.1,540.2,3.07,10.93,50.0,50,stvo,48.97287,13.12753
27.125,540.9,3.2,9.88,50.0,50,stvo,48.97309,13.12758
27.15,541.7,3.34,8.71,50.0,50,stvo,48.97331,13.1276
27.175,542.5,3.47,8.15,50.0,50,stvo,48.97354,13.12761
27.2,543.4,3.6,7.97,50.0,50,stvo,48.97376,13.12764
27.225,544.5,3.76,63.45,50.0,50,stvo,48.97399,13.12768
27.25,545.5,3.94,62.89,50.0,50,stvo,48.97421,13.12772
27.275,546.5,4.14,63.87,50.0,50,stvo,48.97442,13.12778
27.3,547.6,4.35,81.53,44.8,50,stvo,48.97445,13.12812
27.325,548.6,4.57,85.93,43.6,50,stvo,48.97449,13.12846
27.35,549.7,4.78,35.17,50.0,50,stvo,48.97454,13.12879
27.375,550.8,4.96,37.57,50.0,50,stvo,48.97467,13.12906
27.4,552.0,5.16,55.85,50.0,50,stvo,48.97483,13.1293
27.425,553.4,5.37,77.07,46.0,50,stvo,48.97501,13.12951
27.45,554.8,5.58,69.09,48.6,50,stvo,48.9752,13.1297
27.475,556.2,5.78,102.19,40.0,50,osm,48.9753,13.12993
27.5,557.8,5.96,116.74,30.0,30,stvo,48.97523,13.13026
27.525,559.3,6.08,181.34,30.0,30,osm,48.97517,13.13058
27.55,560.9,6.15,142.47,30.0,30,osm,48.97499,13.13071
27.575,562.6,6.15,142.77,30.0,30,osm,48.97485,13.13095
27.6,564.3,6.09,104.02,39.6,50,stvo,48.97505,13.1311
27.625,565.9,6.02,86.67,43.4,50,stvo,48.97525,13.13124
27.65,567.5,5.92,2.81,50.0,50,stvo,48.97546,13.13139
27.675,569.0,5.81,8.4,50.0,50,stvo,48.97566,13.13153
27.7,570.5,5.69,14.45,50.0,50,stvo,48.97586,13.13169
27.725,571.8,5.56,14.45,50.0,50,stvo,48.97606,13.13185
27.75,573.0,5.42,15.43,50.0,50,stvo,48.97624,13.13205
27.775,574.3,5.28,14.91,50.0,50,stvo,48.97641,13.13228
27.8,575.5,5.14,11.8,50.0,50,stvo,48.97657,13.13251
27.825,576.8,4.99,15.44,50.0,50,stvo,48.97673,13.13276
27.85,578.0,4.83,24.04,50.0,50,stvo,48.97688,13.13301
27.875,579.3,4.65,26.97,50.0,50,stvo,48.97704,13.13325
27.9,580.6,4.47,26.34,50.0,50,stvo,48.97723,13.13342
27.925,581.8,4.23,23.86,50.0,50,stvo,48.97744,13.13354
27.95,582.9,3.96,16.33,50.0,50,stvo,48.97766,13.13363
27.975,584.0,3.68,17.43,50.0,50,stvo,48.97788,13.13371
28.0,585.0,3.4,17.86,50.0,50,stvo,48.9781,13.13379
28.025,585.8,3.11,23.15,50.0,50,stvo,48.97832,13.13385
28.05,586.4,2.85,27.98,50.0,50,stvo,48.97854,13.13385
28.075,587.0,2.64,25.51,50.0,50,stvo,48.97876,13.1338
28.1,587.4,2.46,22.6,50.0,50,stvo,48.97898,13.13371
28.125,587.8,2.33,20.6,50.0,50,stvo,48.97919,13.13358
28.15,588.2,2.27,31.23,50.0,50,stvo,48.9794,13.13346
28.175,588.6,2.29,34.17,50.0,50,stvo,48.97962,13.13339
28.2,589.1,2.36,44.29,50.0,50,stvo,48.97984,13.13334
28.225,589.7,2.49,45.05,50.0,50,stvo,48.98006,13.13341
28.25,590.3,2.63,44.06,50.0,50,stvo,48.98027,13.13353
28.275,591.0,2.77,34.45,50.0,50,stvo,48.98045,13.13373
28.3,591.8,2.92,49.72,56.7,100,stvo,48.98062,13.13396
28.325,592.6,3.07,50.34,57.0,100,stvo,48.98077,13.13421
28.35,593.5,3.22,48.68,57.9,100,stvo,48.98094,13.13443
28.375,594.4,3.41,46.71,59.1,100,stvo,48.98116,13.13449
28.4,595.3,3.63,40.33,63.6,100,stvo,48.98139,13.13447
28.425,596.1,3.89,17.29,69.0,100,stvo,48.98161,13.13441
28.45,597.0,4.17,10.98,74.0,100,stvo,48.98183,13.13435
28.475,597.8,4.44,12.35,74.6,100,stvo,48.98205,13.13429
28.5,598.8,4.73,21.09,67.2,100,stvo,48.98227,13.13423
28.525,599.9,5.03,26.81,59.0,100,stvo,48.98249,13.13414
28.55,601.2,5.34,66.72,49.5,100,stvo,48.98269,13.134
28.575,602.7,5.64,87.03,43.3,100,stvo,48.98288,13.1338
28.6,604.3,5.93,135.34,34.7,100,stvo,48.98307,13.13364
28.625,605.9,6.22,128.69,35.6,100,stvo,48.98326,13.13375
28.65,607.7,6.47,126.79,35.9,100,stvo,48.98339,13.134
28.675,609.5,6.67,88.92,42.9,100,osm,48.9836,13.1339
28.7,611.3,6.78,68.87,48.7,100,osm,48.98382,13.13381
28.725,613.0,6.85,13.54,55.5,100,osm,48.98404,13.13376
28.75,614.8,6.86,18.65,61.6,100,osm,48.98427,13.13372
28.775,616.5,6.86,16.23,67.2,100,osm,48.98449,13.13371
28.8,618.2,6.85,14.19,72.3,100,osm,48.98472,13.13371
28.825,619.9,6.82,9.74,77.0,100,osm,48.98494,13.13376
28.85,621.5,6.8,9.99,81.5,100,osm,48.98516,13.13382
28.875,623.2,6.78,2.12,85.8,100,osm,48.98538,13.13388
28.9,624.8,6.74,0.78,88.0,100,osm,48.9856,13.13394
28.925,626.5,6.67,10.4,88.0,100,osm,48.98582,13.134
28.95,628.3,6.59,13.7,88.0,100,osm,48.98604,13.13405
28.975,630.0,6.52,13.55,88.0,100,osm,48.98627,13.13411
29.0,631.7,6.46,13.89,88.0,100,osm,48.98649,13.13409
29.025,633.4,6.4,14.84,88.0,100,osm,48.98671,13.13405
29.05,635.0,6.35,6.52,88.0,100,osm,48.98694,13.13401
29.075,636.5,6.29,6.98,88.0,100,osm,48.98716,13.13397
29.1,638.0,6.24,10.77,88.0,100,osm,48.98738,13.13394
29.125,639.5,6.19,13.72,86.2,100,osm,48.98761,13.13392
29.15,640.9,6.14,14.86,80.0,80,osm,48.98783,13.13393
29.175,642.4,6.1,14.13,80.0,80,osm,48.98806,13.13397
29.2,643.9,6.09,12.58,80.0,80,osm,48.98828,13.13404
29.225,645.4,6.13,8.47,80.0,80,osm,48.98849,13.13412
29.25,647.0,6.19,5.26,80.0,80,osm,48.98871,13.13421
29.275,648.5,6.26,3.15,80.0,80,osm,48.98893,13.13431
29.3,650.1,6.32,2.57,80.0,80,osm,48.98914,13.13441
29.325,651.7,6.37,1.63,84.3,100,osm,48.98936,13.13451
29.35,653.3,6.38,1.66,88.0,100,osm,48.98957,13.13461
29.375,654.9,6.35,2.7,88.0,100,osm,48.98979,13.13471
29.4,656.6,6.28,2.86,88.0,100,osm,48.99,13.13483
29.425,658.2,6.21,5.1,88.0,100,osm,48.99021,13.13494
29.45,659.9,6.13,6.26,88.0,100,osm,48.99042,13.13504
29.475,661.5,6.05,6.2,88.0,100,osm,48.99064,13.13514
29.5,663.0,5.95,5.09,88.0,100,osm,48.99085,13.13526
29.525,664.5,5.84,4.89,88.0,100,osm,48.99107,13.13536
29.55,665.8,5.7,2.65,88.0,100,stvo,48.99128,13.13546
29.575,667.2,5.57,0.63,88.0,100,stvo,48.9915,13.13556
29.6,668.5,5.47,0.77,88.0,100,osm,48.99171,13.13566
29.625,669.8,5.41,0.77,88.0,100,osm,48.99193,13.13576
29.65,671.1,5.38,0.77,88.0,100,osm,48.99214,13.13585
29.675,672.4,5.4,0.77,88.0,100,stvo,48.99236,13.13595
29.7,673.7,5.43,0.15,88.0,100,stvo,48.99257,13.13604
29.725,675.0,5.47,0.0,88.0,100,stvo,48.99279,13.13613
29.75,676.3,5.48,0.0,88.0,100,stvo,48.99301,13.13623
29.775,677.7,5.47,0.0,88.0,100,stvo,48.99322,13.13632
29.8,679.2,5.45,0.01,88.0,100,stvo,48.99344,13.13642
29.825,680.7,5.42,0.15,88.0,100,stvo,48.99366,13.13651
29.85,682.1,5.39,0.16,88.0,100,osm,48.99387,13.1366
29.875,683.6,5.35,0.31,88.0,100,osm,48.99409,13.1367
29.9,684.9,5.27,1.19,88.0,100,osm,48.9943,13.13679
29.925,686.2,5.14,1.89,88.0,100,osm,48.99452,13.13688
29.95,687.5,4.93,1.86,88.0,100,osm,48.99474,13.13698
29.975,688.7,4.65,1.85,88.0,100,osm,48.99495,13.13706
30.0,689.8,4.32,1.7,88.0,100,osm,48.99517,13.13716
30.025,691.0,3.95,1.81,88.0,100,stvo,48.99539,13.13725
30.05,692.1,3.55,2.17,88.0,100,stvo,48.9956,13.13734
30.075,693.1,3.14,2.06,88.0,100,osm,48.99582,13.13744
30.1,694.0,2.69,3.29,88.0,100,osm,48.99604,13.13754
30.125,694.6,2.21,4.38,88.0,100,stvo,48.99625,13.13765
30.15,695.1,1.69,5.94,88.0,100,osm,48.99646,13.13775
30.175,695.4,1.14,6.52,88.0,100,osm,48.99667,13.13787
30.2,695.6,0.59,7.97,88.0,100,osm,48.99688,13.13799
30.225,695.6,0.05,7.34,88.0,100,osm,48.99709,13.13814
30.25,695.5,-0.46,8.4,88.0,100,osm,48.99729,13.13827
30.275,695.3,-0.9,9.03,88.0,100,osm,48.99751,13.13839
